  300.0000000000  200.0000000000  175.0000000000
  250.0000000000  100.0000000000  175.0000000000
  250.0000000000  100.0000000000  225.0000000000
  300.0000000000  200.0000000000  225.0000000000
#

  300.0000000000  200.0000000000  175.0000000000
  350.0000000000  100.0000000000  175.0000000000
  350.0000000000  100.0000000000  225.0000000000
  300.0000000000  200.0000000000  225.0000000000
#

  300.0000000000  200.0000000000  175.0000000000
  350.0000000000  300.0000000000  175.0000000000
  350.0000000000  300.0000000000  225.0000000000
  300.0000000000  200.0000000000  225.0000000000
#

  300.0000000000  200.0000000000  175.0000000000
  250.0000000000  300.0000000000  175.0000000000
  250.0000000000  300.0000000000  225.0000000000
  300.0000000000  200.0000000000  225.0000000000
#

  300.0000000000  200.0000000000  175.0000000000
  250.0000000000  100.0000000000  175.0000000000
  250.0000000000  100.0000000000  225.0000000000
  300.0000000000  200.0000000000  225.0000000000
#




 -200.0000000000  150.0000000000 -150.0000000000
 -350.0000000000  100.0000000000 -150.0000000000
 -350.0000000000  100.0000000000  -50.0000000000
 -200.0000000000  150.0000000000  -50.0000000000
#

 -200.0000000000  150.0000000000 -150.0000000000
  -50.0000000000  100.0000000000 -150.0000000000
  -50.0000000000  100.0000000000  -50.0000000000
 -200.0000000000  150.0000000000  -50.0000000000
#

 -200.0000000000  150.0000000000 -150.0000000000
  -50.0000000000  200.0000000000 -150.0000000000
  -50.0000000000  200.0000000000  -50.0000000000
 -200.0000000000  150.0000000000  -50.0000000000
#

 -200.0000000000  150.0000000000 -150.0000000000
 -350.0000000000  200.0000000000 -150.0000000000
 -350.0000000000  200.0000000000  -50.0000000000
 -200.0000000000  150.0000000000  -50.0000000000
#

 -200.0000000000  150.0000000000 -150.0000000000
 -350.0000000000  100.0000000000 -150.0000000000
 -350.0000000000  100.0000000000  -50.0000000000
 -200.0000000000  150.0000000000  -50.0000000000
#




